path,mode,rows,signature,before_sha256,after_sha256,after_signature,passed
processing/Processing/output/decomposition/tables/report/party_fragmentation_summary.csv,full_csv,3,6630366fbe438889f438f8469929f50eab34e9c617b475f61c13754e26afb2a8,31fbaa1f8694713df15d92514d9b36d354e85dcde8e1eaf889c5ef88576b38a2,31fbaa1f8694713df15d92514d9b36d354e85dcde8e1eaf889c5ef88576b38a2,6630366fbe438889f438f8469929f50eab34e9c617b475f61c13754e26afb2a8,True
processing/Processing/output/decomposition/tables/report/party_size_correlations.csv,full_csv,4,cb46c870476f48f57f683850544ea44add205bc9c6de9ec0c605955b5ad2c0cf,abf6bf466beee43fac59c4552e380d06fe4efd77a40c8a839250bb6688ca5332,abf6bf466beee43fac59c4552e380d06fe4efd77a40c8a839250bb6688ca5332,cb46c870476f48f57f683850544ea44add205bc9c6de9ec0c605955b5ad2c0cf,True
processing/Processing/output/decomposition/tables/report/party_size_groups.csv,full_csv,16,a567ef6c81d14d81653be2ad50dc67cad5b631666cfdc7d558593e67ece21911,0ee03a2722a0a6f09180698efcaac9b6a53f371433570129fb482be0729afbda,0ee03a2722a0a6f09180698efcaac9b6a53f371433570129fb482be0729afbda,a567ef6c81d14d81653be2ad50dc67cad5b631666cfdc7d558593e67ece21911,True
processing/Processing/output/decomposition/tables/report/table_all_inversion_decomposition.csv,ideological_slice,12,2794d8b46b8d16b14872e36f32683967a71a59afad09560c40e3ae1ccb0ba7e3,70b5578468b003737321b9a8862e730c6969f639396d14c0fa9050dd375b206a,85fa591100189d870eff39a361d00aedaa736e951ef43b182af3f754373228cc,2794d8b46b8d16b14872e36f32683967a71a59afad09560c40e3ae1ccb0ba7e3,True
processing/Processing/output/decomposition/tables/report/table_case_component_extremes.csv,ideological_slice,72,c1fb02155df9b25620b9ae449221c43f15f91532211a5bb712d1ba62d4ac8b64,30204b0c631d31dcb458ba6a91ccf0483cf078281593ecfaeeb5db5a429ab7e0,73639c0d7ba79631a9399baa64203e56f08ab0395bb1fab726ad2d058c890765,c1fb02155df9b25620b9ae449221c43f15f91532211a5bb712d1ba62d4ac8b64,True
processing/Processing/output/decomposition/tables/report/table_case_district_vectors.csv,ideological_slice,324,3d6b2afbcaab29943e98283aba0646b15a804f0c3907bdac5e294ea58c5ad356,071ac559e493531993a07d57ab1ae6ae13a08527db27046a8ffc277cbab28d62,ca891efd67c2281bff50979de24ff97a5c44235f34eda9ceb52bb1abddcddb43,3d6b2afbcaab29943e98283aba0646b15a804f0c3907bdac5e294ea58c5ad356,True
processing/Processing/output/decomposition/tables/report/table_case_party_district_extremes.csv,ideological_slice,36,1c7718ec3342dcfe8e527daab256504670773868611bbfabb30ac854121366b9,405e8192d8fa081f38cc9b82555205f1bcf11d536a7a3abfd0c387c31d953c15,b33c654a316cdf86c6730664e9c019835735c47408ecd7a23aba50d89ee2c373,1c7718ec3342dcfe8e527daab256504670773868611bbfabb30ac854121366b9,True
processing/Processing/output/decomposition/tables/report/table_case_party_vectors.csv,ideological_slice,146,801b8044bf71bd50426ff10c2761ec2ff53fb6dbb1307ead4146b6e105dd7c2c,0629ae5314ed3d8a73aba6d73ba3a8f0c3eabe23ad5cd3957bfec366ea2de4aa,2159fd91976196c64349b9230b00f14440252b32a49e135723e1567c3a927fe1,801b8044bf71bd50426ff10c2761ec2ff53fb6dbb1307ead4146b6e105dd7c2c,True
processing/Processing/output/decomposition/tables/report/table_inversion_case_registry.csv,ideological_slice,12,148a7c7231a5b443e12d2feba6162f2654302fccf90bd8c97b1d87614a5a8a1c,3452c1a073055b5c8e4ba06aaf1b23e9bf1a3df5a2ef6d07c554d71978169e6a,962bd0f46fc11ea8138a7d4794f3c554393b973ea2ea6658564157b651a133bb,148a7c7231a5b443e12d2feba6162f2654302fccf90bd8c97b1d87614a5a8a1c,True
processing/Processing/output/decomposition/tables/table_accounting_focal_cases.csv,ideological_slice,4,4038a8937b77df015d763b8e00f326ecbab354f98b36484d1457868932aed92d,089b9a1b8a0ef4f92ad7211042a470545fc3eb227e44b52492c8e43f65a93278,c6aaf543a6d5cc831805d924dd70ccdab43350aaa83ae2dfecd6378e7c75e58f,4038a8937b77df015d763b8e00f326ecbab354f98b36484d1457868932aed92d,True
processing/Processing/output/decomposition/tables/table_accounting_gross_components.csv,ideological_slice,16,91ea05e9a04e5102ef03b2a3084a2a4031d8dd8bc98efd55377f2832d35e0823,1c9d6d6ac7f58fba041d805d0ec57a356842c7b1d8ced7b42d8ca9ccc5604988,f4c40c588352803d735e792bf7e2693052272764c034474d507ba55dab453f74,91ea05e9a04e5102ef03b2a3084a2a4031d8dd8bc98efd55377f2832d35e0823,True
processing/Processing/output/decomposition/tables/table_accounting_minimal_ideological.csv,full_csv,7,09dd680d2ab1be11b85e7d18d760f64a22fe3f3e4e77e61f24032fa97e40d74b,ffca4ebf847f47a4902423a2c30fdbd3b4476dce3effefc4e17b32ef20c33a31,ffca4ebf847f47a4902423a2c30fdbd3b4476dce3effefc4e17b32ef20c33a31,09dd680d2ab1be11b85e7d18d760f64a22fe3f3e4e77e61f24032fa97e40d74b,True
processing/Processing/output/decomposition/tables/table_coalition_party_component_extremes.csv,ideological_slice,7,ca81ee3cd9ee80f30acf21e8b506c0978ab3e0d7ac0d9814a90ebc93f5834659,66f1fa661f3c18abb6b3b54d585c39589b08e9ebaa1ccaabd76b9371ec07837f,b5939dc4215c04e715c7eaf80198112655e7511ae029bb082051dbb74c1eaa28,ca81ee3cd9ee80f30acf21e8b506c0978ab3e0d7ac0d9814a90ebc93f5834659,True
processing/Processing/output/decomposition/tables/table_coalition_party_contributions.csv,ideological_slice,7,fbdfad38a49bd1bf342ba9de23f03ac020465b588e6be331d20f6b7520ff70ec,f6b10b304c3f0dc64338f2be21138c2e0a87c6df713dd482653ce2dd6495b597,1c60dd8d9331d2df9e8f709b93c435d9e1d09e737acd1511e32ef24a4351d998,fbdfad38a49bd1bf342ba9de23f03ac020465b588e6be331d20f6b7520ff70ec,True
party_components_all_years.csv,full_csv,99,4a8b35a6f64f6a94410d08cc597087958bd106fd085987066bfa8df7efced8f9,cce55f2ad4024aae888e6afcdbef30f1b3544056b29ed20a7174681a41ff3612,cce55f2ad4024aae888e6afcdbef30f1b3544056b29ed20a7174681a41ff3612,4a8b35a6f64f6a94410d08cc597087958bd106fd085987066bfa8df7efced8f9,True
party_AB_by_year.csv,full_csv,99,4a8b35a6f64f6a94410d08cc597087958bd106fd085987066bfa8df7efced8f9,cce55f2ad4024aae888e6afcdbef30f1b3544056b29ed20a7174681a41ff3612,cce55f2ad4024aae888e6afcdbef30f1b3544056b29ed20a7174681a41ff3612,4a8b35a6f64f6a94410d08cc597087958bd106fd085987066bfa8df7efced8f9,True
